Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Male,0.011303649,0.003344443,0.001784993,0.000566126,0.000788564,0.00039527,0.004755804,0.002784731
Warm All,0.01122874,0.002125564,0.002075211,0.000451725,0.000940426,0.000210441,0.006204974,0.002265104
Warm Female,0.008619912,0.002667946,0.001763939,0.000566429,0.00062806,0.000263951,0.004692789,0.002851141
Warm Male,0.01369153,0.002528011,0.002365908,0.000537539,0.001237376,0.000250263,0.007618936,0.002682909
Cold All,0.004336405,0.004039018,0.000813713,0.000586063,-0.000355801,0.000615074,0.001778124,0.002843981
Cold Female,0.00259254,0.004507441,0.000445338,0.000652734,-0.000101854,0.000687902,0.000191822,0.003178687
Cold Male,0.006050259,0.004019834,0.001179226,0.000584401,-0.000604029,0.000610864,0.00333227,0.002825921
Age 0-10 All,0.011785567,0.004459073,0.002037303,0.000739984,0.000541629,0.00054048,0.010874995,0.003596704
Age 0-10 Female,0.006834457,0.005581787,0.001218116,0.000919983,0.000244012,0.000679883,0.009979222,0.004506974
Age 0-10 Male,0.015126991,0.00490285,0.002603251,0.000817566,0.00073901,0.000592104,0.01146467,0.00395289
Age 11-60 All,0.009531564,0.003643412,0.00138872,0.00061896,0.000809548,0.00042779,0.001795027,0.003065262
Age 11-60 Female,0.008375025,0.004243711,0.001270854,0.000718761,0.000649779,0.000499467,-0.000562817,0.003570366
Age 11-60 Male,0.010772619,0.004014173,0.001515627,0.000684124,0.000980438,0.000469926,0.004335296,0.003374828
Age 60+All,0.006079733,0.004022831,0.000986729,0.000682056,0.000386385,0.000472206,-0.00204424,0.00339813
Age 60+ Female,0.005233381,0.005070219,0.000825821,0.000856129,0.000352686,0.000597411,0.000177705,0.004254394
Age 60+ Male,0.007016614,0.004817166,0.001168779,0.000820468,0.000422108,0.000563006,-0.004553251,0.004098843
All: LAG 13,0.010035091,0.00322816,0.001736709,0.000542543,0.000497363,0.000383822,0.005786085,0.002674541
Female,0.010401818,0.003704693,0.001694494,0.000620966,0.000637536,0.00044117,0.006104433,0.003071756
Male,0.009674326,0.003350513,0.001776711,0.000564615,0.000362847,0.000397541,0.005469131,0.002772797
Warm All,0.01104399,0.002140662,0.002381236,0.000450344,0.000728076,0.000213559,0.007411509,0.002264919
Warm Female,0.01174421,0.002675924,0.002493384,0.000562314,0.000794407,0.000266828,0.00603144,0.002841073
Warm Male,0.01036063,0.002549201,0.002269626,0.000536963,0.000664265,0.000254051,0.008694996,0.002683981
Cold All,0.004913752,0.004012383,0.000937137,0.000582261,-0.000429135,0.000607335,0.004426877,0.00281801
Cold Female,0.004898603,0.004482505,0.000826194,0.000649386,-0.000146997,0.000679266,0.005282157,0.003153204
Cold Male,0.004938721,0.003993687,0.001047798,0.000580528,-0.000703012,0.000603753,0.003592178,0.002800525
Age 0-10 All,0.010849033,0.004466724,0.002280034,0.000737297,-6.73E-05,0.000543567,0.007760021,0.003602518
Age 0-10 Female,0.011585875,0.005597766,0.002179842,0.000918266,0.000242962,0.000685001,0.007973726,0.004511604
Age 0-10 Male,0.01028334,0.00491061,0.002336932,0.00081433,-0.00027479,0.000594977,0.007550922,0.003961652
Age 11-60 All,0.009635882,0.0036395,0.00150447,0.000615901,0.000693151,0.000428896,0.00582411,0.003045983
Age 11-60 Female,0.010194296,0.004231351,0.00148065,0.000714455,0.000858484,0.000499409,0.007128299,0.003543418
Age 11-60 Male,0.009023325,0.00402084,0.001529539,0.000682084,0.000514642,0.000472777,0.00441012,0.003361521
Age 60+All,0.009835857,0.004022473,0.001581084,0.00068002,0.000651598,0.000474291,0.003456161,0.003356776
Age 60+ Female,0.009641729,0.005061649,0.001679022,0.00085132,0.00046883,0.000599509,0.002281191,0.004206138
Age 60+ Male,0.010094128,0.004814737,0.001478899,0.000818672,0.000851102,0.000564593,0.004802862,0.004034653
All: LAG 14,0.008708757,0.003226427,0.001545608,0.000541753,0.000378083,0.000384534,0.006076867,0.002663133
Female,0.011200512,0.003695521,0.001855992,0.000618632,0.000640596,0.000441952,0.007312597,0.003057235
Male,0.006266855,0.003357444,0.001236273,0.000565523,0.000125402,0.000398629,0.004872421,0.002764818
Warm All,0.01152093,0.002151748,0.002638945,0.000448133,0.000647662,0.000216302,0.009070959,0.002265162
Warm Female,0.01544851,0.002685723,0.003522065,0.000558582,0.000877167,0.000270255,0.008371179,0.00284249
Warm Male,0.007790766,0.002561131,0.001796657,0.000534417,0.000429861,0.000256779,0.009746033,0.00268078
Cold All,0.001088686,0.003990897,0.000426232,0.000581008,-0.000677938,0.000600881,0.004266126,0.002796021
Cold Female,0.001952169,0.004443887,0.000424389,0.000645785,-0.000315254,0.000671109,0.006038022,0.003123009
Cold Male,0.000185531,0.003990573,0.000421486,0.000582025,-0.001036275,0.000599006,0.002522093,0.002787448
Age 0-10 All,0.010413674,0.004467897,0.00220959,0.000738159,-9.38E-05,0.000543916,0.012140589,0.003583591
Age 0-10 Female,0.010574425,0.005605168,0.002179888,0.000918327,-6.77E-05,0.000686583,0.010748681,0.004485102
Age 0-10 Male,0.010220814,0.004912406,0.002218585,0.000816585,-0.00011869,0.000595288,0.013059118,0.003947741
Age 11-60 All,0.007814527,0.003645561,0.001243647,0.000616196,0.000531478,0.000430585,0.004627425,0.00303425
Age 11-60 Female,0.011416855,0.004226614,0.001795521,0.000713095,0.000800338,0.000500995,0.008254916,0.003526243
Age 11-60 Male,0.003866969,0.004038662,0.000632656,0.000684093,0.0002423,0.000475039,0.00071728,0.00335165
Age 60+All,0.008655553,0.004014343,0.001419467,0.000677019,0.000527868,0.000475894,0.002085698,0.003358907
Age 60+ Female,0.011111388,0.005046557,0.001671442,0.00084676,0.000853089,0.000601709,0.002189314,0.004215713
Age 60+ Male,0.005920328,0.004816452,0.001132397,0.000817074,0.00017434,0.000567056,0.001976617,0.004035259
